mean,median,min,max,std,file
-7.73040337382328,-7.7,-19.5,0.2999999999999998,1.400957759754543,C1_corona_12.bin
-7.716850494216134,-7.7,-18.5,0.4999999999999991,1.381312370396783,C1_corona_13.bin
-7.7098017534791925,-7.7,-17.7,0.8999999999999995,1.3745923876639072,C1_corona_14.bin
-7.726786742974001,-7.7,-18.5,1.4999999999999991,1.3654440845445348,C1_corona_15.bin
-7.721424373808864,-7.7,-18.5,0.2999999999999998,1.3555159783886788,C1_corona_16.bin
-7.715359704862472,-7.7,-17.3,0.8999999999999995,1.3474788583516275,C1_corona_17.bin
-7.720145628543394,-7.7,-17.9,1.1000000000000005,1.3518815071050967,C1_corona_18.bin
-7.7208974339485,-7.7,-18.5,1.8999999999999995,1.3508509939896947,C1_corona_19.bin
-7.721101917177793,-7.7,-17.3,0.7000000000000002,1.3700931196463428,C1_corona_2.bin
-7.722660674252601,-7.7,-20.1,0.2999999999999998,1.3574384346919506,C1_corona_20.bin
-7.72168106296876,-7.7,-18.1,0.09999999999999964,1.3678166637732863,C1_corona_21.bin
-7.725377902929768,-7.7,-18.1,0.2999999999999998,1.3291530334743757,C1_corona_22.bin
-7.7321629937160985,-7.7,-18.5,1.4999999999999991,1.3489230315898952,C1_corona_23.bin
-7.719737022125709,-7.7,-17.9,0.4999999999999991,1.3872075806410258,C1_corona_24.bin
-7.719003178761106,-7.7,-18.1,-0.10000000000000053,1.4014724288464455,C1_corona_25.bin
-7.719435127830526,-7.7,-18.3,0.8999999999999995,1.4007014149623898,C1_corona_26.bin
-7.726759419870091,-7.7,-17.9,0.4999999999999991,1.3146370960627323,C1_corona_27.bin
-7.722796369667594,-7.7,-18.3,1.4999999999999991,1.4141985941711304,C1_corona_28.bin
-7.722962948590958,-7.7,-17.3,0.7000000000000002,1.4150150163445432,C1_corona_29.bin
-7.73033144565223,-7.7,-19.1,0.2999999999999998,1.3707370138811639,C1_corona_3.bin
-7.717518630116374,-7.7,-17.7,0.4999999999999991,1.390919706370456,C1_corona_30.bin
-7.722906002121851,-7.7,-17.1,0.7000000000000002,1.3704399233331184,C1_corona_31.bin
-7.727946114678634,-7.7,-18.1,0.4999999999999991,1.386372328705987,C1_corona_32.bin
-7.722983250897302,-7.7,-18.1,-0.7000000000000002,1.3450492148857067,C1_corona_33.bin
-7.72657513893579,-7.7,-17.7,-0.2999999999999998,1.3219304907007883,C1_corona_34.bin
-7.722819972348849,-7.7,-17.7,0.09999999999999964,1.3409881524947571,C1_corona_35.bin
-7.7193734808274375,-7.7,-18.3,1.7000000000000002,1.3833957021413221,C1_corona_36.bin
-7.73028252009428,-7.7,-18.5,1.4999999999999991,1.3863684237347669,C1_corona_37.bin
-7.714330447938878,-7.7,-18.5,1.2999999999999998,1.3711058579787583,C1_corona_38.bin
-7.721514624061288,-7.7,-18.3,2.7,1.383053348128048,C1_corona_39.bin
-7.726888434526164,-7.7,-17.5,0.2999999999999998,1.3707460838362555,C1_corona_4.bin
-7.711526829447834,-7.7,-17.1,0.8999999999999995,1.424956469581956,C1_corona_40.bin
-7.7158509606691235,-7.7,-18.1,0.09999999999999964,1.412539904620246,C1_corona_41.bin
-7.721735849192449,-7.7,-17.9,-0.2999999999999998,1.3969389012838267,C1_corona_42.bin
-7.7050249108298665,-7.7,-19.5,-0.2999999999999998,1.4014422343149588,C1_corona_43.bin
-7.721578511318885,-7.7,-18.1,1.1000000000000005,1.3841174839913228,C1_corona_44.bin
-7.7081480056134435,-7.7,-18.7,0.8999999999999995,1.420017945793716,C1_corona_45.bin
-7.7128757826889105,-7.7,-17.9,0.4999999999999991,1.3993839119881497,C1_corona_46.bin
-7.7051526653427915,-7.7,-17.9,0.8999999999999995,1.401992307832011,C1_corona_47.bin
-7.708995921936722,-7.7,-19.1,0.09999999999999964,1.3989327715251816,C1_corona_48.bin
-7.711554152551736,-7.7,-17.7,0.7000000000000002,1.3904811179053875,C1_corona_49.bin
-7.714404256323504,-7.7,-18.1,2.3,1.3876385027749791,C1_corona_5.bin
-7.716457009516277,-7.7,-17.9,0.8999999999999995,1.398804746052982,C1_corona_50.bin
-7.701992946398714,-7.7,-18.1,0.7000000000000002,1.4193847558735897,C1_corona_51.bin
-7.717525490895773,-7.7,-18.5,0.4999999999999991,1.3989457404944932,C1_corona_52.bin
-7.702612896825067,-7.7,-18.1,0.7000000000000002,1.4063054972924587,C1_corona_53.bin
-7.715990096474966,-7.7,-17.1,2.3,1.3460138190315754,C1_corona_54.bin
-7.712609992495152,-7.7,-17.7,-0.10000000000000053,1.388696485646085,C1_corona_55.bin
-7.715876443563997,-7.7,-18.3,1.7000000000000002,1.3793801335045857,C1_corona_56.bin
-7.723504510112338,-7.7,-18.1,1.8999999999999995,1.4022529892895659,C1_corona_57.bin
-7.717154148711284,-7.7,-17.7,1.4999999999999991,1.3711740130395713,C1_corona_58.bin
-7.718612794413444,-7.7,-17.5,0.4999999999999991,1.3306478820865288,C1_corona_59.bin
-7.713698656167344,-7.7,-18.9,0.7000000000000002,1.3941141502405703,C1_corona_6.bin
-7.708062395888167,-7.7,-18.7,1.4999999999999991,1.3947551397993259,C1_corona_60.bin
-7.710199978717584,-7.7,-17.5,1.4999999999999991,1.390134940727153,C1_corona_61.bin
-7.7231817934517295,-7.7,-17.7,0.2999999999999998,1.3422480943038941,C1_corona_62.bin
-7.717244058925093,-7.7,-17.9,0.4999999999999991,1.3559413816836916,C1_corona_63.bin
-7.719556061568579,-7.7,-17.5,1.7000000000000002,1.370634279892071,C1_corona_64.bin
-7.715431072969892,-7.7,-20.1,0.2999999999999998,1.3707033580842554,C1_corona_65.bin
-7.730116221202721,-7.7,-18.1,0.4999999999999991,1.322974721614257,C1_corona_66.bin
-7.731741825871414,-7.7,-17.3,1.7000000000000002,1.421250877828489,C1_corona_67.bin
-7.726547635811415,-7.7,-17.7,0.7000000000000002,1.4377717300047657,C1_corona_68.bin
-7.727841362778819,-7.7,-17.3,1.2999999999999998,1.3715098747888521,C1_corona_69.bin
-7.712149300160512,-7.7,-20.5,0.4999999999999991,1.392026552297609,C1_corona_7.bin
-7.714604359055189,-7.7,-17.3,0.7000000000000002,1.3641953385829841,C1_corona_70.bin
-7.722904821987767,-7.7,-18.1,0.4999999999999991,1.3766553574416238,C1_corona_71.bin
-7.708975619630384,-7.7,-17.7,1.2999999999999998,1.4280467001671167,C1_corona_72.bin
-7.709344021480843,-7.7,-18.1,1.4999999999999991,1.429659224122146,C1_corona_73.bin
-7.721960934762186,-7.7,-18.7,1.1000000000000005,1.4395594232163909,C1_corona_74.bin
-7.727109099593708,-7.7,-17.7,1.2999999999999998,1.437945295694635,C1_corona_75.bin
-7.724516345056799,-7.7,-17.7,0.8999999999999995,1.4385846277600547,C1_corona_76.bin
-7.71114390594772,-7.7,-17.7,0.4999999999999991,1.3272820838307,C1_corona_77.bin
-7.72113462089292,-7.7,-17.7,1.1000000000000005,1.378031846415285,C1_corona_78.bin
-7.711852486442471,-7.7,-18.7,1.4999999999999991,1.424550924380736,C1_corona_79.bin
-7.718388828970977,-7.7,-17.9,0.7000000000000002,1.3895920966753428,C1_corona_8.bin
-7.699940313219582,-7.7,-17.1,0.7000000000000002,1.3311751570469716,C1_corona_80.bin
-7.722216203760744,-7.7,-17.7,0.2999999999999998,1.3432549083002427,C1_corona_81.bin
-7.714161408736037,-7.7,-17.5,0.7000000000000002,1.3979725121933673,C1_corona_82.bin
-7.708280360648956,-7.7,-17.3,0.4999999999999991,1.2829764223297566,C1_corona_83.bin
-7.706272012500619,-7.7,-17.3,1.7000000000000002,1.3681250991697382,C1_corona_84.bin
-7.724978857598209,-7.7,-17.3,0.4999999999999991,1.349360356394111,C1_corona_85.bin
-7.71048885153352,-7.7,-17.1,-0.10000000000000053,1.3014011920120685,C1_corona_86.bin
-7.722268776725111,-7.7,-15.7,-0.7000000000000002,1.0702621030060888,C1_corona_87.bin
-7.71646223010935,-7.7,-17.9,0.7000000000000002,1.3606560678932147,C1_corona_88.bin
-7.716521636857948,-7.7,-17.5,0.2999999999999998,1.309964004379891,C1_corona_89.bin
-7.728965730506986,-7.7,-17.9,0.2999999999999998,1.41691539010621,C1_corona_9.bin
-7.715209987854615,-7.7,-18.1,1.8999999999999995,1.406025820306265,C1_corona_90.bin
-7.718041049463216,-7.7,-17.9,0.09999999999999964,1.3859920418777059,C1_corona_91.bin
-7.722633491164596,-7.7,-17.3,1.1000000000000005,1.337882182845877,C1_corona_92.bin
-7.7228497757345185,-7.7,-17.7,1.1000000000000005,1.3913459321400852,C1_corona_93.bin
-7.720549094377125,-7.7,-19.3,1.8999999999999995,1.3929817672624363,C1_corona_94.bin
-7.72902543728967,-7.7,-18.5,0.7000000000000002,1.4016422519206837,C1_corona_95.bin
-7.722959548204679,-7.7,-17.3,0.8999999999999995,1.3479246399425635,C1_corona_96.bin
-7.726958182449516,-7.7,-19.1,1.1000000000000005,1.3320007098415194,C1_corona_97.bin
-7.714218095175602,-7.7,-17.7,0.7000000000000002,1.3950822266935816,C1_corona_98.bin
-7.721254894556035,-7.7,-18.3,-0.10000000000000053,1.4002594771401056,C1_corona_99.bin
-7.7146158603617385,-7.7,-15.3,0.7000000000000002,1.0170322824685978,C1_hv_bg_1.bin
-7.719063285589234,-7.7,-14.9,0.2999999999999998,1.0746393177934375,C1_hv_bg_10.bin
-7.725393824738492,-7.7,-17.5,-0.10000000000000053,1.0165884787278678,C1_hv_bg_100.bin
-7.742999544748282,-7.7,-15.899999999999999,0.4999999999999991,1.0449396982202939,C1_hv_bg_101.bin
-7.719641491273397,-7.7,-15.100000000000001,-0.10000000000000053,0.9813265025666752,C1_hv_bg_102.bin
-7.711217794341436,-7.7,-15.7,-0.10000000000000053,1.0001303220063378,C1_hv_bg_103.bin
-7.711160847872302,-7.7,-16.7,0.09999999999999964,0.985609768462571,C1_hv_bg_104.bin
-7.707006975992486,-7.7,-15.7,0.09999999999999964,0.9860305837964692,C1_hv_bg_105.bin
-7.710510674012567,-7.7,-15.100000000000001,-0.2999999999999998,0.9948884298759859,C1_hv_bg_106.bin
-7.718089534971183,-7.7,-15.7,-0.2999999999999998,1.0033805256489892,C1_hv_bg_107.bin
-7.711269680235688,-7.7,-15.7,0.4999999999999991,1.078910838139934,C1_hv_bg_11.bin
-7.735867214515572,-7.7,-16.1,-0.10000000000000053,1.0902771032435763,C1_hv_bg_12.bin
-7.7285605844824,-7.7,-16.1,1.1000000000000005,1.049673280477432,C1_hv_bg_13.bin
-7.728502777915574,-7.7,-14.9,0.09999999999999964,0.9569684809511735,C1_hv_bg_14.bin
-7.7225927265337395,-7.7,-15.100000000000001,0.2999999999999998,1.0228083592976416,C1_hv_bg_15.bin
-7.731412408449593,-7.7,-19.9,-0.2999999999999998,1.048732119469041,C1_hv_bg_16.bin
-7.732387879263093,-7.7,-15.899999999999999,-0.5,0.9961012420277919,C1_hv_bg_17.bin
-7.738453788350363,-7.7,-15.3,0.09999999999999964,1.006094466252175,C1_hv_bg_18.bin
-7.736789379273477,-7.7,-15.5,-0.5,1.004231325301379,C1_hv_bg_19.bin
-7.715476418121095,-7.7,-15.3,0.2999999999999998,0.9869951652393144,C1_hv_bg_2.bin
-7.721063032760505,-7.7,-15.5,-0.2999999999999998,1.0175775959496787,C1_hv_bg_20.bin
-7.7234290415391245,-7.7,-15.5,-0.2999999999999998,1.081355611375428,C1_hv_bg_21.bin
-7.732518394089574,-7.7,-15.100000000000001,0.09999999999999964,1.0669390328142982,C1_hv_bg_22.bin
-7.723234859480026,-7.7,-15.7,1.1000000000000005,1.057826464346884,C1_hv_bg_23.bin
-7.723234859480026,-7.7,-15.7,1.1000000000000005,1.057826464346884,C1_hv_bg_24.bin
-7.728623651646823,-7.7,-15.5,-0.10000000000000053,0.9786060141455502,C1_hv_bg_25.bin
-7.7265386547912,-7.7,-15.5,0.09999999999999964,1.059504399916263,C1_hv_bg_26.bin
-7.704242061898237,-7.7,-14.9,-0.2999999999999998,1.0486169239649819,C1_hv_bg_27.bin
-7.7212409729745435,-7.7,-16.3,-0.10000000000000053,1.0767230045303666,C1_hv_bg_28.bin
-7.718938731439879,-7.7,-15.5,0.09999999999999964,1.0714647778504356,C1_hv_bg_29.bin
-7.719250306834858,-7.7,-15.899999999999999,0.4999999999999991,1.014647767518597,C1_hv_bg_3.bin
-7.721668541546303,-7.7,-16.9,0.09999999999999964,1.0297653941505824,C1_hv_bg_30.bin
-7.717723113345664,-7.7,-16.1,0.09999999999999964,1.0801283189808317,C1_hv_bg_31.bin
-7.712471096716579,-7.7,-15.899999999999999,0.09999999999999964,1.0314656207927761,C1_hv_bg_32.bin
-7.72857018557308,-7.7,-15.5,0.09999999999999964,0.9984696318813923,C1_hv_bg_33.bin
-7.717238918341126,-7.7,-15.3,-0.10000000000000053,1.011084056697696,C1_hv_bg_34.bin
-7.719428367062493,-7.7,-15.100000000000001,-0.7000000000000002,0.9911063604797438,C1_hv_bg_35.bin
-7.719848254761745,-7.7,-15.3,-0.5,0.9905417713498446,C1_hv_bg_36.bin
-7.727492803182446,-7.7,-15.5,-0.10000000000000053,1.0283809815918281,C1_hv_bg_37.bin
-7.72807092885752,-7.7,-15.7,0.09999999999999964,1.0314599403751972,C1_hv_bg_38.bin
-7.719992351131089,-7.7,-14.9,-0.2999999999999998,1.0338107075077478,C1_hv_bg_39.bin
-7.720872271090003,-7.7,-16.3,0.7000000000000002,1.0049844820126776,C1_hv_bg_4.bin
-7.717003151558005,-7.7,-25.5,9.7,1.016954515403971,C1_hv_bg_40.bin
-7.720230618198235,-7.7,-16.1,0.4999999999999991,1.044583903690702,C1_hv_bg_41.bin
-7.734388086486633,-7.7,-15.7,-0.2999999999999998,1.0685131132875407,C1_hv_bg_42.bin
-7.717131966191356,-7.7,-16.3,-0.2999999999999998,1.0221740139859319,C1_hv_bg_43.bin
-7.71221064712951,-7.7,-16.1,0.09999999999999964,1.121588877206468,C1_hv_bg_44.bin
-7.720100043364925,-7.7,-15.899999999999999,0.09999999999999964,1.091362859929271,C1_hv_bg_45.bin
-7.738695695831049,-7.7,-15.3,0.8999999999999995,1.1247789257106728,C1_hv_bg_46.bin
-7.722169878498192,-7.7,-15.899999999999999,0.09999999999999964,1.0335270762624793,C1_hv_bg_47.bin
-7.722451410480227,-7.7,-15.3,-0.7000000000000002,0.977918680639237,C1_hv_bg_48.bin
-7.708916572922685,-7.7,-15.899999999999999,-0.10000000000000053,1.148323800206547,C1_hv_bg_49.bin
-7.718615054670211,-7.7,-15.899999999999999,-0.10000000000000053,1.0394963866677707,C1_hv_bg_5.bin
-7.71617219716161,-7.7,-17.3,-0.2999999999999998,1.1223372474242312,C1_hv_bg_50.bin
-7.7166548719934696,-7.7,-16.5,0.8999999999999995,1.0597999828004299,C1_hv_bg_51.bin
-7.717275862537975,-7.7,-15.5,-0.9000000000000004,1.0496586192908453,C1_hv_bg_52.bin
-7.698979524073926,-7.7,-15.7,-0.10000000000000053,1.112955628803549,C1_hv_bg_53.bin
-7.710565620254463,-7.7,-16.3,0.4999999999999991,1.087396967369311,C1_hv_bg_54.bin
-7.707564479324848,-7.7,-15.3,0.2999999999999998,1.0423055925690006,C1_hv_bg_55.bin
-7.702047472592894,-7.7,-15.100000000000001,0.4999999999999991,1.0861785266570843,C1_hv_bg_56.bin
-7.7132351235100325,-7.7,-15.899999999999999,0.09999999999999964,1.045151622228174,C1_hv_bg_57.bin
-7.720642825024933,-7.7,-14.9,-1.1000000000000005,1.0164457021262054,C1_hv_bg_58.bin
-7.7183793278916575,-7.7,-14.9,-0.10000000000000053,1.0061498338810966,C1_hv_bg_59.bin
-7.72266809509561,-7.7,-16.1,0.2999999999999998,1.0760761598558415,C1_hv_bg_6.bin
-7.7292970481446694,-7.7,-14.9,0.7000000000000002,1.0264814760775267,C1_hv_bg_60.bin
-7.719526498210195,-7.7,-15.7,-0.5,1.0397322297970681,C1_hv_bg_61.bin
-7.711804460986765,-7.7,-15.3,-0.10000000000000053,1.041560078533523,C1_hv_bg_62.bin
-7.712988695515812,-7.7,-15.3,-0.5,1.0362195708764221,C1_hv_bg_63.bin
-7.710882596262945,-7.7,-14.9,-0.2999999999999998,1.0454153123123038,C1_hv_bg_64.bin
